timestamp,xapp_id,ue_id,cell_id,action_type,expected_action,action_context_match,rsrp,sinr,cell_load,throughput_mbps,latency_ms,performance_delta,degradation_flag,message_frequency,repeat_target_count,unique_target_ratio,rolling_degradation_count,persistent_target_flag,context_violation_score,is_malicious
2026-01-01 00:06:11.400,xapp_0,39,4,no_action,no_action,1,-94.04496468735351,15.400798802437768,75.57981430979602,80.7138835607737,72.38910835246024,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:11.500,xapp_1,1,3,power_increase,power_increase,1,-105.93748453079371,19.63548739445568,47.02384616048823,87.34111217980009,53.87643568578844,2,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:11.600,xapp_2,38,3,no_action,no_action,1,-89.62866931012167,10.380408044483662,81.44197063614831,70.16960762567983,80.3405772735905,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:11.700,xapp_0,44,4,no_action,no_action,1,-88.89191533585812,23.468753121073775,72.8503168397792,92.25737362623553,62.956405298815824,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:11.800,xapp_0,49,1,no_action,no_action,1,-88.49438329261746,24.175024776305943,54.38007656239122,93.07842585931883,53.015013504889666,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:11.900,xapp_1,30,3,handover,handover,1,-98.75912308541673,12.19721327452816,85.41263637286585,74.44322833872141,80.50910491190476,1,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:12.000,xapp_0,44,4,no_action,no_action,1,-94.10070936795202,20.91324264247828,57.6095057107134,89.07462159624814,57.891510212878416,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:12.100,xapp_1,28,4,no_action,no_action,1,-72.92323558862205,14.071577519356772,36.49430140790991,78.2751704889402,54.17557318459818,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:12.200,xapp_2,71,4,handover,handover,1,-92.65876740750639,23.827650393553363,91.6144699305391,92.67751661981708,71.97958457171619,1,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:12.300,xapp_0,45,4,no_action,no_action,1,-99.13121881170018,8.50427029122153,51.439388209142734,64.97151730833754,67.21542381334984,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:12.400,xapp_0,2,2,no_action,no_action,1,-82.96009987760058,11.572822202802396,52.56509379121832,73.04473241237892,64.70972469280676,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:12.500,xapp_1,94,2,no_action,no_action,1,-96.85135658369096,10.693635648035514,33.77718229139006,70.95303280639504,56.19495549765952,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:12.600,xapp_1,79,3,no_action,no_action,1,-86.31052379244684,15.614715156936175,59.21110663507735,81.08779309063841,63.99083816060251,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:12.700,xapp_0,89,5,handover,handover,1,-92.62712670021739,10.496307816906448,91.56268912675152,70.46197381763622,85.2850367464693,1,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:12.800,xapp_0,95,1,no_action,no_action,1,-83.44218011814563,14.743968379989182,58.817117151832626,79.53454646374807,64.66459019592713,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:12.900,xapp_2,10,1,no_action,no_action,1,-88.84838965698361,17.314599617139105,65.55865307343385,83.89844513878947,65.46472691957781,0,0,16,16,0.0625,0,0,0,0
2026-01-01 00:06:13.000,xapp_1,84,4,no_action,no_action,1,-86.86972034303301,11.72698489535506,56.82134109783779,73.39637541727703,66.68368565356383,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:13.100,xapp_2,67,1,no_action,no_action,1,-95.6787412755578,24.241099054002895,59.77430267122068,93.15405649499552,55.646052281607446,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:13.200,xapp_0,76,4,no_action,no_action,1,-88.9063574179419,14.730186699676333,66.38349068823874,79.5092777782976,68.46155864444304,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:13.300,xapp_1,70,1,no_action,no_action,1,-86.84568363231081,8.977461443618834,63.15230997900997,66.37345597343827,72.59869354588615,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:13.400,xapp_0,84,4,no_action,no_action,1,-103.54469262026063,12.826619727093128,54.60296677902326,75.7875318112771,64.4748636624185,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:13.500,xapp_1,48,3,no_action,no_action,1,-97.1052103593689,12.255730701838736,52.70261076681772,74.57088587275004,64.09557468157013,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:13.600,xapp_2,96,3,no_action,no_action,1,-95.0501630759986,23.23487191314618,55.27124455315723,91.98025104875603,54.40075036343244,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:13.700,xapp_0,7,1,no_action,no_action,1,-97.3419046531647,15.531535811066622,48.055904568084955,80.94297709704831,58.49641647297586,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:13.800,xapp_1,36,4,no_action,no_action,1,-78.66670953361636,19.2546846388789,68.05237025933513,86.8036743526481,64.77150049078867,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:13.900,xapp_2,42,3,no_action,no_action,1,-76.76292201278329,15.519150137643342,65.8144779300636,80.92135122157929,67.38808882738846,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:14.000,xapp_0,76,5,no_action,no_action,1,-98.82437432203717,10.194142775661755,72.98677668018564,69.69344297401305,76.29924556443106,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:14.100,xapp_2,21,3,no_action,no_action,1,-90.53353616404132,14.45624488583191,30.748572599718614,79.00235904286359,50.9180414140274,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:14.200,xapp_0,10,1,no_action,no_action,1,-74.9089199308003,14.824781327901169,41.14817567230307,79.68227318076303,55.74930650825036,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:14.300,xapp_2,65,1,no_action,no_action,1,-90.44763088845086,4.450460818652669,55.75582536953461,48.92756420395624,73.42745186611464,0,0,9,9,0.1111111111111111,0,0,0,0
2026-01-01 00:06:14.400,xapp_2,26,5,no_action,no_action,1,-91.91234194705459,16.942994752125088,55.42108508472651,83.30697592748896,60.76754779023817,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:14.500,xapp_0,24,5,no_action,no_action,1,-78.85254776887076,7.368526751481811,37.15183246293522,61.29947327890805,61.2073894799858,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:14.600,xapp_0,3,4,no_action,no_action,1,-101.64231180720972,19.350890873733853,52.20262166739692,86.94040091385381,56.7504199599646,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:14.700,xapp_2,28,5,handover,handover,1,-88.49247935663395,18.78043940347503,98.80907183767965,86.12005138851815,80.6240965153648,1,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:14.800,xapp_0,16,4,no_action,no_action,1,-95.51110478800341,20.42499141426839,48.28806069380265,88.42445442175372,53.719038932632934,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:14.900,xapp_0,49,1,power_increase,power_increase,1,-111.30345634170311,19.426191528700947,74.0644462077072,87.0469666596918,67.60603157515266,2,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:15.000,xapp_1,37,5,no_action,no_action,1,-96.77334440975423,10.010167951785391,48.19304111086568,69.21529142358546,64.08635260364744,0,0,16,16,0.0625,0,0,0,0
2026-01-01 00:06:15.100,xapp_1,91,5,power_increase,power_increase,1,-106.82793090338313,13.24063101856742,74.18533556245733,76.63882340134458,73.85203676266124,2,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:15.200,xapp_0,50,3,no_action,no_action,1,-95.13476384836142,17.506882978685752,53.184917262162045,84.19980049357854,59.08557565239527,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:15.300,xapp_0,84,1,no_action,no_action,1,-94.07526000250843,17.18737332210807,53.305008042718526,83.69730588694594,59.46513069925119,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:15.400,xapp_2,18,1,power_increase,power_increase,1,-105.67716581720632,18.202199409424736,63.82261383167188,85.26399321599021,63.7091075064112,2,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:15.500,xapp_2,46,3,no_action,no_action,1,-86.1107708372316,7.237662749281872,79.01306493995087,60.844701266783886,82.26886972069356,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:15.600,xapp_0,65,5,no_action,no_action,1,-77.68922167624525,19.556311415189118,52.14821355248315,87.23019016462226,56.51779536105246,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:15.700,xapp_0,62,5,no_action,no_action,1,-79.65481539982983,16.391928476604413,76.68490236585394,82.4069201473915,71.95052270632256,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:15.800,xapp_1,13,3,no_action,no_action,1,-79.36518060740948,15.799278762192614,71.73975069524452,81.40654780956132,70.07059658542966,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:15.900,xapp_0,52,2,no_action,no_action,1,-96.55416777785781,15.358320698754257,70.4494725182662,80.63905495144552,69.86641556037884,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:16.000,xapp_1,45,4,no_action,no_action,1,-89.03720067698264,18.602284475380348,47.121206615550214,85.85899785113482,54.95831883239476,0,0,8,8,0.125,0,0,0,0
2026-01-01 00:06:16.100,xapp_1,73,3,no_action,no_action,1,-76.43587344600115,5.573975744051236,52.783902647154875,54.33532266654045,70.8179755795262,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:16.200,xapp_1,35,4,no_action,no_action,1,-84.28711449595262,17.235520228621684,46.51354301083204,83.7735890560721,56.02125127679434,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:16.300,xapp_2,22,1,no_action,no_action,1,-92.10499621568349,17.421627188513526,50.13614576565293,84.06657191364671,57.64644569431294,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:16.400,xapp_2,56,2,no_action,no_action,1,-100.87816632470738,9.186391665471586,48.796956386449,66.97142379487639,65.21208652775292,0,0,8,8,0.125,0,0,0,0
2026-01-01 00:06:16.500,xapp_1,75,3,handover,handover,1,-91.91474810784962,10.608336004431322,88.91532084736222,70.74178557918744,83.8493244192498,1,0,6,6,0.16666666666666666,0,0,0,0
2026-01-01 00:06:16.600,xapp_0,72,5,no_action,no_action,1,-87.23714511412395,15.05002222873939,71.72015159054172,80.09006780640583,70.81005356653147,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:16.700,xapp_0,22,5,no_action,no_action,1,-97.44456566205331,9.671280759479338,41.542916362306144,68.31322865335096,61.100177421673735,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:16.800,xapp_1,63,1,no_action,no_action,1,-85.8445070144661,9.199898090283558,84.84483761705336,67.00965665662972,83.22252071824312,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:16.900,xapp_0,75,4,no_action,no_action,1,-74.60123603901184,18.536247386645044,67.76756164477587,85.76162938450209,65.34753343574289,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:17.000,xapp_1,25,5,no_action,no_action,1,-78.5448874898039,12.704977698885452,39.27676411680842,75.53256150920264,56.93340435951876,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:17.100,xapp_1,98,3,no_action,no_action,1,-102.89373652495084,21.35055836993063,49.49031254733078,89.6447793737647,53.39459790373476,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:17.200,xapp_0,58,3,no_action,no_action,1,-82.4132857653665,11.092200703877076,52.63105458508017,71.92009849443835,65.22332658866301,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:17.300,xapp_1,22,2,no_action,no_action,1,-87.60383664467072,25.990239251263887,43.72532467159919,95.08731720641171,45.87242308453571,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:17.400,xapp_1,97,1,handover,handover,1,-83.74994247202994,20.72046347270647,95.05119681037496,88.81965965363263,76.80513493248101,1,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:17.500,xapp_2,41,5,no_action,no_action,1,-96.03353695036115,12.19904409662847,60.799919487741576,74.4472309030728,68.20091564724231,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:17.600,xapp_0,18,4,no_action,no_action,1,-78.61323941133669,9.64972838797329,71.4592486096072,68.25489462259885,76.07989591683031,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:17.700,xapp_0,53,3,no_action,no_action,1,-85.27787796157814,3.6392917221469645,36.16515596283337,44.27809133575014,64.44328625926971,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:17.800,xapp_0,75,3,no_action,no_action,1,-91.67544825380793,18.82492520881986,66.62506986144075,86.18487036279566,64.48760972190051,0,0,16,16,0.0625,0,0,0,0
2026-01-01 00:06:17.900,xapp_0,63,1,power_increase,power_increase,1,-100.04941310311105,-2.7048057317328116,81.69864680252678,0.0,93.5541291329962,2,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:18.000,xapp_2,14,3,no_action,no_action,1,-82.6366455734918,13.958459215151485,44.477776671381136,78.05779348094904,58.28042912053908,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:18.100,xapp_0,72,3,no_action,no_action,1,-87.04217007172846,11.151936184863576,44.60790633612962,72.06228587273378,61.152016983201236,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:18.200,xapp_1,83,5,no_action,no_action,1,-96.38005264383207,15.50577147349782,81.8832493097438,80.89797332085377,75.43585318137409,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:18.300,xapp_0,6,4,handover,handover,1,-88.93680010779661,18.104987829363676,100.0,85.11754867058033,81.89501217063632,1,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:18.400,xapp_2,51,2,handover,handover,1,-88.59442800299406,14.873949547757768,86.288352414399,79.77178440330766,78.27022665944173,1,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:18.500,xapp_0,82,3,no_action,no_action,1,-84.63210611593256,5.079374623344286,56.09446166784152,52.07845846612806,72.96785621057647,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:18.600,xapp_1,9,4,no_action,no_action,1,-84.36963292999346,13.16068353151758,44.86195271343915,76.4763800080444,59.270292825202,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:18.700,xapp_2,57,1,no_action,no_action,1,-72.2500531397532,13.900379751658697,62.51917839569949,77.94554389250705,67.35920944619104,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:18.800,xapp_1,7,1,no_action,no_action,1,-96.73377814397271,19.883332476133095,32.21845118213217,87.6856008898979,46.22589311493299,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:18.900,xapp_2,47,4,no_action,no_action,1,-100.25226757978814,12.293058926464797,63.994795526932954,74.65202445691115,69.70433883700169,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:19.000,xapp_2,55,1,no_action,no_action,1,-99.16126242037184,16.019153670263826,73.11609284235585,81.78174782497949,70.5388927509141,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:19.100,xapp_1,5,2,no_action,no_action,1,-100.58884825946184,21.15242178179176,39.92504059769305,89.38785045718312,48.81009851705477,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:19.200,xapp_0,53,4,handover,handover,1,-89.51029542346602,15.753332488475856,90.97011975877138,81.32752385261584,79.73172739090984,1,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:19.300,xapp_2,83,1,no_action,no_action,1,-91.65332460954157,14.758530224799278,49.251339330957364,79.56122155775068,59.8671394406794,0,0,9,9,0.1111111111111111,0,0,0,0
2026-01-01 00:06:19.400,xapp_0,38,2,no_action,no_action,1,-95.14238784630778,19.163100945104432,69.40809514191979,86.67291254562804,65.54094662585547,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:19.500,xapp_2,38,5,no_action,no_action,1,-91.9248353344306,16.899167275185427,68.50958437938391,83.23641130574386,67.35562491450654,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:19.600,xapp_2,63,5,no_action,no_action,1,-91.00913239901854,16.63335460771084,45.9684689181194,82.80470114192914,56.35087985134886,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:19.700,xapp_2,62,5,no_action,no_action,1,-91.50079057021472,10.660979943610268,72.82196872561141,70.87234254052534,75.75000441919543,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:19.800,xapp_0,9,4,no_action,no_action,1,-97.85591663874393,13.572215592468634,44.851792404318786,77.30296679138127,58.853680609690755,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:19.900,xapp_2,48,2,no_action,no_action,1,-94.73486884010015,11.671972110454389,70.32747698368684,73.27138320432043,73.49176638138903,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:20.000,xapp_2,39,2,no_action,no_action,1,-83.26768090967472,22.223443588813332,52.62204313736752,90.7502001360914,54.08757797987043,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:20.100,xapp_1,20,1,no_action,no_action,1,-93.30123936644343,21.099715996164157,70.80536247590263,89.31911849048113,64.30296524178715,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:20.200,xapp_1,91,2,power_increase,power_increase,1,-82.28509815710576,2.751900628722023,60.241183782694264,38.15243235478196,77.3686912626251,2,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:20.300,xapp_2,88,4,no_action,no_action,1,-88.01548314104967,17.533078299615504,63.66011444474279,84.24061248645998,64.2969789227559,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:20.400,xapp_2,30,1,no_action,no_action,1,-82.50742619195516,12.204741437839875,40.68325728461063,74.45968294488898,58.136887204465445,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:20.500,xapp_2,64,5,no_action,no_action,1,-82.74256554529954,10.604319534461576,31.221158646610455,70.73180043749548,55.00625978884365,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:20.600,xapp_0,38,1,no_action,no_action,1,-85.30837495733113,18.755452715018166,60.620786434606714,86.08358004625892,61.55494050228519,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:20.700,xapp_1,80,5,no_action,no_action,1,-91.21901997816941,26.94039187254965,55.76327247659707,96.08560700032498,50.94124436574889,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:20.800,xapp_2,77,3,no_action,no_action,1,-89.76631187431408,16.672466041726715,41.269704147642564,82.86862929195172,53.96238603209457,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:20.900,xapp_0,67,2,no_action,no_action,1,-82.66456436902529,15.943498811650535,67.4569148603431,81.65319830142994,67.78495861852102,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:21.000,xapp_0,34,4,no_action,no_action,1,-95.15015092829509,5.550661189789244,51.71819922622183,54.232810643193474,70.30843842332166,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:21.100,xapp_2,75,4,no_action,no_action,1,-103.04937704172364,14.98714568157312,66.16718546294402,79.9768096064196,68.0964470498989,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:21.200,xapp_2,38,2,no_action,no_action,1,-92.22549104546678,8.604917456941994,71.78409360991911,65.2754643132723,77.28712934801757,0,0,19,19,0.05263157894736842,0,0,0,0
2026-01-01 00:06:21.300,xapp_2,18,2,no_action,no_action,1,-81.26383827651593,11.517746663609831,49.66436813499263,72.91805958115246,63.31443740388649,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:21.400,xapp_1,5,1,no_action,no_action,1,-82.72888770904571,11.392796250848972,65.53372693243792,72.62859683711093,71.37406721536999,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:21.500,xapp_0,13,1,no_action,no_action,1,-89.49514302806381,16.82162877449937,35.490893502314776,83.11114580386736,50.923817976658015,0,0,16,16,0.0625,0,0,0,0
2026-01-01 00:06:21.600,xapp_1,94,5,power_increase,power_increase,1,-105.88486767050146,21.475085684011876,58.24693622758302,89.80509421535672,57.64838242977963,2,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:21.700,xapp_2,48,4,no_action,no_action,1,-81.3843110462395,10.734571013188248,84.21318383269897,71.05386392719991,81.37202090316124,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:21.800,xapp_0,40,3,no_action,no_action,1,-99.92457672919696,16.804622481946648,48.66161643670426,83.08359881822841,57.52618573640548,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:21.900,xapp_2,99,1,no_action,no_action,1,-97.23187335922945,22.209365829776473,59.906682849106936,90.7327039612737,57.743975594777,0,0,9,9,0.1111111111111111,0,0,0,0
2026-01-01 00:06:22.000,xapp_2,71,2,no_action,no_action,1,-94.70954019753594,16.978557662084768,49.08075198788531,83.36410759040729,57.561818331857886,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:22.100,xapp_0,67,3,handover,handover,1,-92.83937082959388,11.224830020447508,88.44906102860892,72.23485000643066,82.99970049385695,1,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:22.200,xapp_1,1,2,no_action,no_action,1,-92.71116539929936,17.639000582254337,41.760941242361895,84.40505200136721,53.24147003892661,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:22.300,xapp_2,2,1,no_action,no_action,1,-95.42622392976885,11.439314941443534,54.761557868769486,72.73670260744501,65.94146399294121,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:22.400,xapp_0,80,5,no_action,no_action,1,-84.27163089509854,8.517009112953202,61.96301287492926,65.01016505078681,72.46449732451143,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:22.500,xapp_1,18,2,no_action,no_action,1,-96.11956060268477,16.005945297002214,59.01654110955382,81.75934594385255,63.5023252577747,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:22.600,xapp_2,81,5,power_increase,power_increase,1,-92.14271546054648,2.231844921757009,39.95396364962605,33.847159456968534,67.74513690305602,2,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:22.700,xapp_2,49,4,no_action,no_action,1,-97.0170715075794,7.354969636517427,46.50879112262877,61.25269170558485,65.89942592479696,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:22.800,xapp_0,88,1,no_action,no_action,1,-96.51253349867541,5.376482243095612,74.30240153280019,53.455214843196984,81.77471852330449,0,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:22.900,xapp_1,77,5,no_action,no_action,1,-85.29924991569241,15.750093531799518,45.1214381500959,81.32194492854241,56.81062554324843,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:23.000,xapp_0,16,2,no_action,no_action,1,-91.31321267846575,18.40628115810422,74.84101595504565,85.56903549134694,69.01422681941861,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:23.100,xapp_1,30,3,handover,handover,1,-82.77142886371519,19.17758829245105,96.96829080332955,86.69363685695356,79.30655710921373,1,0,15,15,0.06666666666666667,0,0,0,0
2026-01-01 00:06:23.200,xapp_2,60,4,no_action,no_action,1,-96.36763824161966,11.399489921105564,73.34345512585736,72.6441773689783,75.27223764182312,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:23.300,xapp_1,39,1,no_action,no_action,1,-89.1446862978405,10.919884640268986,47.26290530230512,71.50596736925681,62.71156801088357,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:23.400,xapp_1,17,4,no_action,no_action,1,-95.38596942011723,20.123657058991274,52.58069261655401,88.0157543910456,56.16668924928573,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:23.500,xapp_1,67,3,no_action,no_action,1,-89.23710768880497,7.485991443474651,56.99798168657794,61.70166447885884,71.01299939981432,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:23.600,xapp_0,96,2,no_action,no_action,1,-99.98865351279812,16.03408180895702,49.80870658585664,81.80704557156821,58.8702714839713,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:23.700,xapp_1,17,4,no_action,no_action,1,-87.67535721700371,12.337523712235031,56.98797532417577,74.74837861695077,66.15646394985285,0,0,18,18,0.05555555555555555,0,0,0,0
2026-01-01 00:06:23.800,xapp_2,5,1,no_action,no_action,1,-94.593286430385,7.8052856827502985,76.92350139236817,62.76739624558398,80.65646501343379,0,0,10,10,0.1,0,0,0,0
2026-01-01 00:06:23.900,xapp_0,39,4,no_action,no_action,1,-95.68722630211556,16.692972165579313,62.90482974947239,82.90209030700495,64.75944270915689,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:24.000,xapp_1,56,1,no_action,no_action,1,-89.55408181338906,18.323815448621815,26.410160001536624,85.44616148861289,44.8812645521465,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:24.100,xapp_1,37,3,no_action,no_action,1,-77.64533210423012,19.80019590447713,54.3069165386711,87.57050422381178,57.35326236485842,0,0,17,17,0.058823529411764705,0,0,0,0
2026-01-01 00:06:24.200,xapp_1,15,5,no_action,no_action,1,-77.55729408419937,13.419103737121915,44.998788861195,76.99819174383661,59.08029069347559,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:24.300,xapp_1,4,4,no_action,no_action,1,-80.29593485646267,10.113982798740885,32.07913015210839,69.48608014823623,55.92558227731331,0,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:24.400,xapp_1,49,5,no_action,no_action,1,-94.78836253468829,22.935662257271918,73.4750136991599,91.62179636614484,63.80184459230803,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:24.500,xapp_2,49,5,no_action,no_action,1,-93.63623177912594,15.400135441737733,81.02367208499169,80.71271648768331,75.11170060075811,0,0,11,11,0.09090909090909091,0,0,0,0
2026-01-01 00:06:24.600,xapp_0,9,3,no_action,no_action,1,-84.99771170670874,15.854977569452085,62.38742852134729,81.50205604554031,65.33873669122156,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:24.700,xapp_2,53,4,power_increase,power_increase,1,-99.9256391822018,2.6805665265784455,31.441656988121995,37.5985569679238,63.04026196748255,2,0,14,14,0.07142857142857142,0,0,0,0
2026-01-01 00:06:24.800,xapp_0,85,5,no_action,no_action,1,-89.79647454339975,9.187905180354733,72.33072660558113,66.9757106479379,76.97745812243583,0,0,20,20,0.05,0,0,0,0
2026-01-01 00:06:24.900,xapp_2,89,1,no_action,no_action,1,-76.7045618372218,15.783786925898156,68.58398059352479,81.3799272536071,68.50820337086424,0,0,13,13,0.07692307692307693,0,0,0,0
2026-01-01 00:06:25.000,xapp_0,55,1,no_action,no_action,1,-83.29225558326742,18.571496920503847,35.66489038757264,85.81364398402903,49.26094827328247,0,0,12,12,0.08333333333333333,0,0,0,0
2026-01-01 00:06:25.100,xapp_0,78,5,no_action,no_action,1,-101.47090922092111,17.795998017204376,44.18869680256198,84.64707231097384,54.29835038407661,0,0,8,8,0.125,0,0,0,0
